"상품명","키워드","상품원본URL","쿠팡링크","상품이미지URL","상품ID","아이템ID","카테고리","가격","할인율","로켓정보","평점","리뷰수","점수","click_priority","가격대","상품군","계절태그","대상독자","사용장소","문제상황","불편포인트","장점1","장점2","장점3","주의점","검색의도","글관점","제목시드","썸네일프롬프트","CTA문구","광고고지문","수집경로","수집키워드","수집순위","수집일시","used","used_at","post_title"
"소가 휴대용 손선풍기 냉각 에어컨 선풍기, FS16, 크림","소가 휴대용 손선풍기 냉각 에어컨 FS16","https://www.coupang.com/vp/products/8719990594?itemId=25328830887","https://www.coupang.com/vp/products/8719990594?itemId=25328830887","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b040/7eabb05c441b53c934f6952bbc73bdb85f0660ce33afab6a07f349fa7e28.jpg","8719990594","25328830887","계절가전","22,800원","34","로켓판매자, 내일도착","5.0","4804","411.24","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 소가 휴대용 손선풍기 냉각 에어컨 FS16 고를 때 보기 쉬운 구매 전 체크","소가 휴대용 손선풍기 냉각 에어컨 FS16를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","103","2026-05-13 15:36:53","","",""
"Rotima 대용량 초음파 가습기 4L 무소음 무드등 간편 통세척 사무실 탁상용 가정용 가습기, 화이트, J6","Rotima 초음파 가습기 4L J6","https://www.coupang.com/vp/products/9039184892?itemId=26519737262","https://www.coupang.com/vp/products/9039184892?itemId=26519737262","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ecc0/c257df31c059097fc0295a09fc445f0e49b8f624bcce7d3677a2f4de87f2.jpg","9039184892","26519737262","계절가전","26,900원","86","로켓판매자, 내일도착","5.0","3763","340.78","high","1만-3만원대","가습기","겨울, 환절기","원룸 거주자나 방에서 오래 있는 사람","침실, 책상, 원룸","원룸이나 방 안이 건조해서 아침마다 목이 칼칼할 때","소음이 크거나 세척이 번거로우면 오래 쓰기 힘듦","건조한 공간에서 체감 변화가 빠른 편","책상이나 침대 옆에 두기 쉬운 크기","가습량과 관리 편의성 균형을 보기 좋음","큰 공간에서는 가습량이 부족하게 느껴질 수 있음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸 거주자나 방에서 오래 있는 사람 기준으로 Rotima 초음파 가습기 4L J6 고를 때 보기 쉬운 구매 전 체크","Rotima 초음파 가습기 4L J6를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 침실, 책상, 원룸 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","186","2026-05-13 15:37:22","","",""
"에어보나 공업용 대형 메탈 선풍기, AB-9012MF, 실버","에어보나 공업용 대형 메탈 선풍기 9012MF","https://www.coupang.com/vp/products/8643295552?itemId=25085499417","https://www.coupang.com/vp/products/8643295552?itemId=25085499417","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/03/12/11/4/4c29b155-f590-4202-aa54-594a226f1f6c.jpg","8643295552","25085499417","계절가전","35,800원","72","로켓배송, 내일도착","5.0","3365","316.9","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 에어보나 공업용 대형 메탈 선풍기 9012MF 고를 때 보기 쉬운 구매 전 체크","에어보나 공업용 대형 메탈 선풍기 9012MF를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","9","2026-05-13 15:36:22","","",""
"New 대형냉각패드 위니쿨 급속냉각 휴대용 목 넥 선풍기 BLDC 대용량5200mAh, 클래식화이트, 1개, W1026","New 대형냉각패드 위니쿨 급속냉각 선풍기 대용량5200mAh W1026","https://www.coupang.com/vp/products/9530983694?itemId=28422964479","https://www.coupang.com/vp/products/9530983694?itemId=28422964479","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b93d/8d6c9b58bcbdb50589e65e69430c4daa9d9ff3f402aeb4212cb0e7258e9e.png","9530983694","28422964479","계절가전","53,600원","39","로켓판매자, 내일도착","4.5","2848","275.88","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 New 대형냉각패드 위니쿨 급속냉각 선풍기 대용량5200mAh W1026 고를 때 보기 쉬운 구매 전 체크","New 대형냉각패드 위니쿨 급속냉각 선풍기 대용량5200mAh W1026를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","126","2026-05-13 15:36:56","","",""
"로랜텍 윈쿨 스몰 저소음 경량 미니 핸디 무선 휴대용 손선풍기, BLUE","로랜텍 윈쿨 스몰 저소음 손선풍기","https://www.coupang.com/vp/products/8162048625?itemId=23272319386","https://www.coupang.com/vp/products/8162048625?itemId=23272319386","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/495f/0d4a9756d351f7cc0230b9cf29ff2fa8db51ddf3a3d0ee0803365855b38a.jpg","8162048625","23272319386","계절가전","7,600원","48","로켓판매자, 내일도착","5.0","2229","246.74","high","1만원 미만","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 로랜텍 윈쿨 스몰 저소음 손선풍기 고를 때 보기 쉬운 구매 전 체크","로랜텍 윈쿨 스몰 저소음 손선풍기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","54","2026-05-13 15:36:37","","",""
"시프이컴 가정용 스탠드형 유선 선풍기, NDL1803","시프이컴 스탠드형 유선 선풍기 NDL1803","https://www.coupang.com/vp/products/6342195132?itemId=13310747270","https://www.coupang.com/vp/products/6342195132?itemId=13310747270","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/27351687679308-95d4c851-0ef2-468f-b3b8-77aa5cf91bd9.jpg","6342195132","13310747270","계절가전","27,900원","38","로켓배송, 내일도착","4.5","2077","229.62","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 시프이컴 스탠드형 유선 선풍기 NDL1803 고를 때 보기 쉬운 구매 전 체크","시프이컴 스탠드형 유선 선풍기 NDL1803를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","50","2026-05-13 15:36:36","","",""
"NUNUHANA USB충전팬 휴대용 탁상용 목걸이 핸디 선풍기, 블루","NUNUHANA USB충전팬 휴대용 탁상용 선풍기","https://www.coupang.com/vp/products/7415491590?itemId=19223531979","https://www.coupang.com/vp/products/7415491590?itemId=19223531979","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3eb2/ba3800bd88c8cfb656c53aad8e2ab847c7625585c5f2518faf38d0bdcbef.jpg","7415491590","19223531979","계절가전","9,700원","62","로켓판매자, 내일도착","4.5","2051","226.06","high","1만원 미만","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 NUNUHANA USB충전팬 휴대용 탁상용 선풍기 고를 때 보기 쉬운 구매 전 체크","NUNUHANA USB충전팬 휴대용 탁상용 선풍기를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","180","2026-05-13 15:37:11","","",""
"삼성 공기청정기 호환 필터 블루스카이 3000 6000 전용, 3.CFX-G100D 프리미엄형, 1개","삼성 공기청정기 호환 필터 G100D","https://www.coupang.com/vp/products/5183452405?itemId=7175611331","https://www.coupang.com/vp/products/5183452405?itemId=7175611331","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d03c/6fa6c45f5902951e294c5dbeb20202c92e0e08c87fd69498f86450f8241c.png","5183452405","7175611331","계절가전","17,900원","47","로켓판매자, 내일도착","5.0","1923","230.38","high","1만-3만원대","공기/위생 관리용품","사계절, 장마철","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람","원룸, 침실, 거실, 옷장, 욕실","집 안 공기질, 냄새, 습기, 위생 관리가 신경 쓰일 때","효과 범위와 교체 주기를 모르고 사면 체감이 약할 수 있음","반복 구매나 관리 수요로 이어지기 쉬움","공간 크기와 사용 주기를 기준으로 판단하기 좋음","가격 부담이 비교적 낮아 상세 정보 확인 장벽이 낮음","사용 면적, 교체 주기, 소모품 비용을 같이 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 아이 있는 집, 반려동물 가정, 실내 생활 시간이 긴 사람 기준으로 삼성 공기청정기 호환 필터 G100D 고를 때 보기 쉬운 구매 전 체크","삼성 공기청정기 호환 필터 G100D를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 침실, 거실, 옷장, 욕실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","39","2026-05-13 15:36:35","","",""
"한일의료기 전자파없는 탄소매트 카본 전기장판, 싱글 1인용","한일의료기 전자파없는 탄소매트 카본 전기장판","https://www.coupang.com/vp/products/8412694426?itemId=24325661121","https://www.coupang.com/vp/products/8412694426?itemId=24325661121","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d888/c8bb57de86e95284db26a52aacc0bd36d70825f8b9f388892f185d98bb7d.png","8412694426","24325661121","계절가전","69,000원","46","로켓판매자, 내일도착","4.5","1752","210.12","high","3만-7만원대","난방가전","겨울, 환절기","겨울철 난방비가 부담되는 자취생, 침실 사용자, 사무실 사용자","침실, 책상 아래, 원룸, 사무실","방 전체 난방보다 필요한 공간만 따뜻하게 쓰고 싶을 때","전기요금, 안전장치, 크기, 보관성을 같이 보지 않으면 만족도가 낮아질 수 있음","공간별 보조 난방으로 접근하기 쉬움","가격대와 사용 시간이 구매 판단에 직접 연결됨","안전장치와 온도 조절 여부를 비교하기 좋음","장시간 사용 시 안전장치, 소비전력, KC 인증 여부를 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","겨울철 난방비가 부담되는 자취생, 침실 사용자, 사무실 사용자 기준으로 한일의료기 전자파없는 탄소매트 카본 전기장판 고를 때 보기 쉬운 구매 전 체크","한일의료기 전자파없는 탄소매트 카본 전기장판를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 침실, 책상 아래, 원룸, 사무실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","195","2026-05-13 15:37:23","","",""
"BRUNO 미니 핸디 선풍기, BMF-2115W, 화이트","BRUNO 미니 핸디 선풍기 2115W","https://www.coupang.com/vp/products/6339639228?itemId=13294442975","https://www.coupang.com/vp/products/6339639228?itemId=13294442975","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/26907618593191-d11451ae-bd7d-4092-8fdd-b2d8a2264437.jpg","6339639228","13294442975","계절가전","14,900원","58","로켓배송, 내일도착","4.5","1599","208.94","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 BRUNO 미니 핸디 선풍기 2115W 고를 때 보기 쉬운 구매 전 체크","BRUNO 미니 핸디 선풍기 2115W를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","8","2026-05-13 15:36:22","","",""
"에이케이리빙 유파 발터치 리모컨 선풍기, AKF-FT14R","에이케이리빙 유파 발터치 리모컨 선풍기 FT14R","https://www.coupang.com/vp/products/8225143195?itemId=23653576267","https://www.coupang.com/vp/products/8225143195?itemId=23653576267","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/170893808498753-93717499-7db9-45e7-b595-b25ac5c6e0ea.jpg","8225143195","23653576267","계절가전","34,800원","64","로켓배송, 내일도착","4.5","1372","187.32","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 에이케이리빙 유파 발터치 리모컨 선풍기 FT14R 고를 때 보기 쉬운 구매 전 체크","에이케이리빙 유파 발터치 리모컨 선풍기 FT14R를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","66","2026-05-13 15:36:39","","",""
"LG 휘센 냉방 에어컨 리모컨, PT-02LA, 1개","LG 휘센 냉방 에어컨 02LA","https://www.coupang.com/vp/products/4543868916?itemId=5504168695","https://www.coupang.com/vp/products/4543868916?itemId=5504168695","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/c5htbien/2227241e0626457dba7e78ea6cc29481.jpg","4543868916","5504168695","계절가전","5,520원","2","로켓배송, 내일도착","4.5","1348","175.88","high","1만원 미만","에어컨/냉난방기","여름, 장마철","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람","원룸, 거실, 사무실, 작은 매장","여름 전기요금과 설치 조건을 같이 보면서 냉방 제품을 골라야 할 때","평수, 설치 방식, 배관 조건을 놓치면 가격보다 설치에서 더 크게 막힐 수 있음","공간 면적과 설치 조건을 기준으로 판단하기 좋음","방문설치, 이동식, 창문형처럼 상황별 선택지가 분명함","계절 수요가 강해 구매 전 검색 의도가 뚜렷함","설치비, 배관형, 실외기 위치, 전기요금 부담은 반드시 따로 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람 기준으로 LG 휘센 냉방 에어컨 02LA 고를 때 보기 쉬운 구매 전 체크","LG 휘센 냉방 에어컨 02LA를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 거실, 사무실, 작은 매장 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","61","2026-05-13 15:36:38","","",""
"르젠 스탠드 리모컨 서큘레이터 선풍기, LZEF-AR390(릴리화이트)","르젠 스탠드 리모컨 서큘레이터 AR390","https://www.coupang.com/vp/products/5684920782?itemId=9398212440","https://www.coupang.com/vp/products/5684920782?itemId=9398212440","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/329923667380828-37433974-43c7-474b-b318-1f5cc6372e77.jpg","5684920782","9398212440","계절가전","58,800원","54","로켓배송, 내일도착","4.5","1206","177.36","high","3만-7만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 르젠 스탠드 리모컨 서큘레이터 AR390 고를 때 보기 쉬운 구매 전 체크","르젠 스탠드 리모컨 서큘레이터 AR390를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","120","2026-05-13 15:36:55","","",""
"클래파 탁상용 미니 무선 사무실 캠핑 선풍기 소형, BEF-D400W, 화이트","클래파 탁상용 미니 무선 선풍기 D400W","https://www.coupang.com/vp/products/8673097768?itemId=25081096969","https://www.coupang.com/vp/products/8673097768?itemId=25081096969","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d8a7/a91490a7eb6e3cd9fda6836a44b2e10b0f8375fea1d087f030a25971256d.jpg","8673097768","25081096969","계절가전","27,280원","54","로켓판매자, 내일도착","5.0","1156","200.36","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 클래파 탁상용 미니 무선 선풍기 D400W 고를 때 보기 쉬운 구매 전 체크","클래파 탁상용 미니 무선 선풍기 D400W를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","158","2026-05-13 15:37:09","","",""
"유파 35cm 좌석식 선풍기, AKF-A3520KA","유파 35cm 좌석식 선풍기 A3520KA","https://www.coupang.com/vp/products/8057359659?itemId=2740681609","https://www.coupang.com/vp/products/8057359659?itemId=2740681609","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/14/10/5/8f0bf18b-f592-4ad9-9901-89e94730743a.jpg","8057359659","2740681609","계절가전","27,880원","64","로켓배송, 내일도착","4.5","1011","165.66","high","1만-3만원대","선풍기/서큘레이터","여름","자취생, 사무실 사용자, 더위를 많이 타는 사람","원룸, 책상, 거실","여름철 방 안 공기가 답답하고 열감이 잘 빠지지 않을 때","소음이나 바람 세기가 애매하면 틀어두고 쓰기 불편함","좁은 공간에서도 체감 시원함을 만들기 좋음","상황에 따라 이동하거나 방향 조절하기 편함","전기요금 부담을 비교적 덜 느끼기 쉬움","냉방기기 대체재라기보다 보조용으로 보는 편이 맞음","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","자취생, 사무실 사용자, 더위를 많이 타는 사람 기준으로 유파 35cm 좌석식 선풍기 A3520KA 고를 때 보기 쉬운 구매 전 체크","유파 35cm 좌석식 선풍기 A3520KA를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 책상, 거실 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","46","2026-05-13 15:36:36","","",""
"낫투 LG 에어컨 리모컨, 1개, COMBO-7325","낫투 LG 에어컨 리모컨","https://www.coupang.com/vp/products/7292000096?itemId=18640003710","https://www.coupang.com/vp/products/7292000096?itemId=18640003710","https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/04/25/10/8/9a39a529-be88-43bc-834a-3487e607c2a6.jpg","7292000096","18640003710","계절가전","11,070원","7","로켓배송, 내일도착","5.0","850","166.0","high","1만-3만원대","에어컨/냉난방기","여름, 장마철","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람","원룸, 거실, 사무실, 작은 매장","여름 전기요금과 설치 조건을 같이 보면서 냉방 제품을 골라야 할 때","평수, 설치 방식, 배관 조건을 놓치면 가격보다 설치에서 더 크게 막힐 수 있음","공간 면적과 설치 조건을 기준으로 판단하기 좋음","방문설치, 이동식, 창문형처럼 상황별 선택지가 분명함","계절 수요가 강해 구매 전 검색 의도가 뚜렷함","설치비, 배관형, 실외기 위치, 전기요금 부담은 반드시 따로 확인해야 함","문제해결형 추천","구매 전 확인할 조건을 정리하는 체크리스트형","원룸, 거실, 사무실처럼 공간 크기에 맞는 냉방 제품을 찾는 사람 기준으로 낫투 LG 에어컨 리모컨 고를 때 보기 쉬운 구매 전 체크","낫투 LG 에어컨 리모컨를 실제 생활 공간에서 사용하는 한국형 라이프스타일 장면. 원룸, 거실, 사무실, 작은 매장 배경, 자연광, 과한 광고 느낌 없는 현실적인 분위기.","제품 상세정보와 현재 가격은 아래 링크에서 바로 확인 가능","이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.","로켓배송>가전디지털>계절가전","계절가전","179","2026-05-13 15:37:11","","",""
